"source","scenario","scenario_geography","sector","indicator","technology","units","year","value"
"WEO2021","APS","MiddleEast","Power","Capacity","GasCap","GW",2040,363.82
"WEO2021","APS","MiddleEast","Power","Capacity","GasCap","GW",2045,386.14
"WEO2021","APS","MiddleEast","Power","Capacity","GasCap","GW",2050,384.97
"WEO2021","APS","Eurasia","Power","Capacity","GasCap","GW",2030,195.65
"WEO2021","APS","Eurasia","Power","Capacity","GasCap","GW",2035,200.24
"WEO2021","APS","Eurasia","Power","Capacity","GasCap","GW",2040,210.9
"WEO2021","APS","Eurasia","Power","Capacity","GasCap","GW",2045,224.24
"WEO2021","APS","Eurasia","Power","Capacity","GasCap","GW",2050,232.74
"WEO2021","APS","Russia","Power","Capacity","GasCap","GW",2030,152.96
"WEO2021","APS","Russia","Power","Capacity","GasCap","GW",2035,149.52
"WEO2021","APS","Russia","Power","Capacity","GasCap","GW",2040,151.06
"WEO2021","APS","Russia","Power","Capacity","GasCap","GW",2045,156.72
"WEO2021","APS","Russia","Power","Capacity","GasCap","GW",2050,157.99
"WEO2021","APS","AsiaPacific","Power","Capacity","GasCap","GW",2030,542.52
"WEO2021","APS","AsiaPacific","Power","Capacity","GasCap","GW",2035,574.58
"WEO2021","APS","AsiaPacific","Power","Capacity","GasCap","GW",2040,573.15
"WEO2021","APS","AsiaPacific","Power","Capacity","GasCap","GW",2045,571.11
"WEO2021","APS","AsiaPacific","Power","Capacity","GasCap","GW",2050,576.86
"WEO2021","APS","China","Power","Capacity","GasCap","GW",2030,140.37
"WEO2021","APS","China","Power","Capacity","GasCap","GW",2035,140.82
"WEO2021","APS","China","Power","Capacity","GasCap","GW",2040,139.72
"WEO2021","APS","China","Power","Capacity","GasCap","GW",2045,136.68
"WEO2021","APS","China","Power","Capacity","GasCap","GW",2050,106.81
"WEO2021","APS","India","Power","Capacity","GasCap","GW",2030,31.95
"WEO2021","APS","India","Power","Capacity","GasCap","GW",2035,35.65
"WEO2021","APS","India","Power","Capacity","GasCap","GW",2040,44.52
"WEO2021","APS","India","Power","Capacity","GasCap","GW",2045,52.2
"WEO2021","APS","India","Power","Capacity","GasCap","GW",2050,58.28
"WEO2021","APS","Japan","Power","Capacity","GasCap","GW",2030,71.13
"WEO2021","APS","Japan","Power","Capacity","GasCap","GW",2035,66.18
"WEO2021","APS","Japan","Power","Capacity","GasCap","GW",2040,45.85
"WEO2021","APS","Japan","Power","Capacity","GasCap","GW",2045,13.39
"WEO2021","APS","Japan","Power","Capacity","GasCap","GW",2050,0.14
"WEO2021","APS","Southeast Asia","Power","Capacity","GasCap","GW",2030,149.59
"WEO2021","APS","Southeast Asia","Power","Capacity","GasCap","GW",2035,167.44
"WEO2021","APS","Southeast Asia","Power","Capacity","GasCap","GW",2040,190.42
"WEO2021","APS","Southeast Asia","Power","Capacity","GasCap","GW",2045,221.52
"WEO2021","APS","Southeast Asia","Power","Capacity","GasCap","GW",2050,252.41
"WEO2021","APS","OECD","Power","Capacity","GasCap","GW",2030,945.51
"WEO2021","APS","OECD","Power","Capacity","GasCap","GW",2035,860.09
"WEO2021","APS","OECD","Power","Capacity","GasCap","GW",2040,589.93
"WEO2021","APS","OECD","Power","Capacity","GasCap","GW",2045,406.3
"WEO2021","APS","OECD","Power","Capacity","GasCap","GW",2050,310.58
"WEO2021","APS","NonOECD","Power","Capacity","GasCap","GW",2030,1125.97
"WEO2021","APS","NonOECD","Power","Capacity","GasCap","GW",2035,1211.22
"WEO2021","APS","NonOECD","Power","Capacity","GasCap","GW",2040,1318.6
"WEO2021","APS","NonOECD","Power","Capacity","GasCap","GW",2045,1430.46
"WEO2021","APS","NonOECD","Power","Capacity","GasCap","GW",2050,1475.65
"WEO2021","APS","Advanced economies","Power","Capacity","GasCap","GW",2030,954.85
"WEO2021","APS","Advanced economies","Power","Capacity","GasCap","GW",2035,868.71
"WEO2021","APS","Advanced economies","Power","Capacity","GasCap","GW",2040,597.68
"WEO2021","APS","Advanced economies","Power","Capacity","GasCap","GW",2045,414.05
"WEO2021","APS","Advanced economies","Power","Capacity","GasCap","GW",2050,318.33
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2030,1116.64
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2035,1202.59
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2040,1310.85
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2045,1422.71
"WEO2021","APS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2050,1467.9
"WEO2021","SDS","NorthAmerica","Power","Capacity","GasCap","GW",2030,523.92
"WEO2021","SDS","NorthAmerica","Power","Capacity","GasCap","GW",2035,457.18
"WEO2021","SDS","NorthAmerica","Power","Capacity","GasCap","GW",2040,275.06
"WEO2021","SDS","NorthAmerica","Power","Capacity","GasCap","GW",2045,224.16
"WEO2021","SDS","NorthAmerica","Power","Capacity","GasCap","GW",2050,157.98
"WEO2021","SDS","US","Power","Capacity","GasCap","GW",2030,440.48
"WEO2021","SDS","US","Power","Capacity","GasCap","GW",2035,365.14
"WEO2021","SDS","US","Power","Capacity","GasCap","GW",2040,183.27
"WEO2021","SDS","US","Power","Capacity","GasCap","GW",2045,134.94
"WEO2021","SDS","US","Power","Capacity","GasCap","GW",2050,75.21
"WEO2021","SDS","LatinAmerica","Power","Capacity","GasCap","GW",2030,74.44
"WEO2021","SDS","LatinAmerica","Power","Capacity","GasCap","GW",2035,79.28
"WEO2021","SDS","LatinAmerica","Power","Capacity","GasCap","GW",2040,84.05
"WEO2021","SDS","LatinAmerica","Power","Capacity","GasCap","GW",2045,78.16
"WEO2021","SDS","LatinAmerica","Power","Capacity","GasCap","GW",2050,74.68
"WEO2021","SDS","Brazil","Power","Capacity","GasCap","GW",2030,16.75
"WEO2021","SDS","Brazil","Power","Capacity","GasCap","GW",2035,16.52
"WEO2021","SDS","Brazil","Power","Capacity","GasCap","GW",2040,17.38
"WEO2021","SDS","Brazil","Power","Capacity","GasCap","GW",2045,18.26
"WEO2021","SDS","Brazil","Power","Capacity","GasCap","GW",2050,13.77
"WEO2021","SDS","Europe","Power","Capacity","GasCap","GW",2030,277.13
"WEO2021","SDS","Europe","Power","Capacity","GasCap","GW",2035,272.52
"WEO2021","SDS","Europe","Power","Capacity","GasCap","GW",2040,232.7
"WEO2021","SDS","Europe","Power","Capacity","GasCap","GW",2045,154.83
"WEO2021","SDS","Europe","Power","Capacity","GasCap","GW",2050,143.63
"WEO2021","SDS","EU27","Power","Capacity","GasCap","GW",2030,163.68
"WEO2021","SDS","EU27","Power","Capacity","GasCap","GW",2035,137.04
"WEO2021","SDS","EU27","Power","Capacity","GasCap","GW",2040,87.39
"WEO2021","SDS","EU27","Power","Capacity","GasCap","GW",2045,26.22
"WEO2021","SDS","EU27","Power","Capacity","GasCap","GW",2050,23.88
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2030,135.65
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2035,145.64
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2040,158.12
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2045,175.67
"WEO2021","SDS","Africa","Power","Capacity","GasCap","GW",2050,191.07
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2030,263.59
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2035,256.26
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2040,232.18
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2045,197.95
"WEO2021","SDS","MiddleEast","Power","Capacity","GasCap","GW",2050,157.02
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2030,178.5
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2035,153.22
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2040,145
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2045,140.54
"WEO2021","SDS","Eurasia","Power","Capacity","GasCap","GW",2050,140.93
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2030,139.92
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2035,114.54
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2040,103.61
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2045,97.72
"WEO2021","SDS","Russia","Power","Capacity","GasCap","GW",2050,97.39
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2030,569.69
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2035,654.96
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2040,671.14
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2045,690.55
"WEO2021","SDS","AsiaPacific","Power","Capacity","GasCap","GW",2050,683.03
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2030,172.23
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2035,198.47
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2040,222.46
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2045,268.14
"WEO2021","SDS","China","Power","Capacity","GasCap","GW",2050,266.69
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2030,68.04
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2035,107.88
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2040,128.08
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2045,134.52
"WEO2021","SDS","India","Power","Capacity","GasCap","GW",2050,137.07
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2030,71.13
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2035,66.18
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2040,45.85
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2045,13.39
"WEO2021","SDS","Japan","Power","Capacity","GasCap","GW",2050,0.14
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2030,121.62
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2035,130.43
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2040,136.21
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2045,148.17
"WEO2021","SDS","Southeast Asia","Power","Capacity","GasCap","GW",2050,143.48
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2030,933.86
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2035,864.59
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2040,601.01
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2045,413.94
"WEO2021","SDS","OECD","Power","Capacity","GasCap","GW",2050,319.68
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2030,1089.07
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2035,1154.47
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2040,1197.25
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2045,1247.91
"WEO2021","SDS","NonOECD","Power","Capacity","GasCap","GW",2050,1228.65
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2030,943.19
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2035,873.21
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2040,608.77
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2045,421.7
"WEO2021","SDS","Advanced economies","Power","Capacity","GasCap","GW",2050,327.43
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2030,1079.74
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2035,1145.84
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2040,1189.5
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2045,1240.16
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","GasCap","GW",2050,1220.9
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2010,88.39
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2015,80.52
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2019,78.43
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2020,78.18
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2030,33.93
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2035,30.24
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2040,25.72
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2045,23.09
"WEO2021","STEPS","NorthAmerica","Power","Capacity","OilCap","GW",2050,21.52
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2010,65.87
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2015,58.44
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2019,56.28
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2020,56.3
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2030,27.22
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2035,25.1
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2040,22.85
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2045,21
"WEO2021","STEPS","US","Power","Capacity","OilCap","GW",2050,19.87
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2010,40.92
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2015,46.85
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2019,49.33
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2020,49.63
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2030,37.72
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2035,36.48
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2040,33.77
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2045,28.69
"WEO2021","STEPS","LatinAmerica","Power","Capacity","OilCap","GW",2050,25.3
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2010,7.43
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2015,8.06
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2019,8.09
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2020,8.14
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2030,7.28
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2035,7.09
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2040,6.88
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2045,6.3
"WEO2021","STEPS","Brazil","Power","Capacity","OilCap","GW",2050,5.49
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2010,78.99
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2015,56.58
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2019,50.12
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2020,49.06
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2030,24.62
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2035,20.8
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2040,16.65
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2045,14.08
"WEO2021","STEPS","Europe","Power","Capacity","OilCap","GW",2050,12.27
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2010,56.4
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2015,42.13
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2019,35.58
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2020,34.69
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2030,18.13
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2035,14.34
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2040,10.19
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2045,7.77
"WEO2021","STEPS","EU27","Power","Capacity","OilCap","GW",2050,6.29
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2010,30.7
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2015,38.23
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2019,42.89
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2020,42.66
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2030,34.14
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2035,35.65
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2040,34.58
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2045,35.21
"WEO2021","STEPS","Africa","Power","Capacity","OilCap","GW",2050,35.08
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2010,68.87
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2015,88.45
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2019,96.07
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2020,95.82
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2030,79.36
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2035,74.25
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2040,71.66
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2045,67.97
"WEO2021","STEPS","MiddleEast","Power","Capacity","OilCap","GW",2050,60.64
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2010,8.83
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2015,9.01
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2019,9.02
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2020,9.02
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2030,2.59
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2035,1.48
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2040,0.81
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2045,0.69
"WEO2021","STEPS","Eurasia","Power","Capacity","OilCap","GW",2050,0.57
"WEO2021","STEPS","Russia","Power","Capacity","OilCap","GW",2010,3.55
"WEO2021","STEPS","Russia","Power","Capacity","OilCap","GW",2015,3.85
"WEO2021","STEPS","Russia","Power","Capacity","OilCap","GW",2019,3.86
"WEO2021","STEPS","Russia","Power","Capacity","OilCap","GW",2020,3.86
"WEO2021","STEPS","Russia","Power","Capacity","OilCap","GW",2030,1.57
"WEO2021","STEPS","Russia","Power","Capacity","OilCap","GW",2035,1.05
"WEO2021","STEPS","Russia","Power","Capacity","OilCap","GW",2040,0.75
