"Scenario","Region","Sector","Units","Variable_class","Sub_variable_class_1","Sub_variable_class_2","year","value"
"FPS","AUS","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","BRA","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","CAN","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","CHN","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","CSA","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","EEU","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","EURA","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","GCC","Power","GW","Capacity","Electricity generation","Oil","2048",17.73026081
"FPS","IND","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","IDN","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","JPN","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","MENA","Power","GW","Capacity","Electricity generation","Oil","2048",34.81415221
"FPS","RUS","Power","GW","Capacity","Electricity generation","Oil","2048",6.740170545
"FPS","SA","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","KOR","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","SSA","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","GBR","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","USA","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","WEU","Power","GW","Capacity","Electricity generation","Oil","2048",0
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Oil","2048",59.28458356
"FPS","AUS","Power","GW","Capacity","Electricity generation","Natural gas","2048",1.47790798
"FPS","BRA","Power","GW","Capacity","Electricity generation","Natural gas","2048",1.291956754
"FPS","CAN","Power","GW","Capacity","Electricity generation","Natural gas","2048",0
"FPS","CHN","Power","GW","Capacity","Electricity generation","Natural gas","2048",4.176152387
"FPS","CSA","Power","GW","Capacity","Electricity generation","Natural gas","2048",11.06245445
"FPS","EEU","Power","GW","Capacity","Electricity generation","Natural gas","2048",0
"FPS","EURA","Power","GW","Capacity","Electricity generation","Natural gas","2048",18.20642341
"FPS","GCC","Power","GW","Capacity","Electricity generation","Natural gas","2048",38.17788166
"FPS","IND","Power","GW","Capacity","Electricity generation","Natural gas","2048",21.97509314
"FPS","IDN","Power","GW","Capacity","Electricity generation","Natural gas","2048",17.52339133
"FPS","JPN","Power","GW","Capacity","Electricity generation","Natural gas","2048",0
"FPS","MENA","Power","GW","Capacity","Electricity generation","Natural gas","2048",142.7333729
"FPS","RUS","Power","GW","Capacity","Electricity generation","Natural gas","2048",54.12970211
"FPS","SA","Power","GW","Capacity","Electricity generation","Natural gas","2048",34.20903477
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Natural gas","2048",0
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Natural gas","2048",40.78353108
"FPS","KOR","Power","GW","Capacity","Electricity generation","Natural gas","2048",0
"FPS","SSA","Power","GW","Capacity","Electricity generation","Natural gas","2048",54.29483491
"FPS","GBR","Power","GW","Capacity","Electricity generation","Natural gas","2048",0
"FPS","USA","Power","GW","Capacity","Electricity generation","Natural gas","2048",0
"FPS","WEU","Power","GW","Capacity","Electricity generation","Natural gas","2048",0
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Natural gas","2048",440.0417369
"FPS","AUS","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",11.52815622
"FPS","BRA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",20.31715993
"FPS","CAN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",20.66388893
"FPS","CHN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",0
"FPS","CSA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",33.35260725
"FPS","EEU","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",35.04369211
"FPS","EURA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",8.1538373
"FPS","GCC","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",1.828964715
"FPS","IND","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",0
"FPS","IDN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",0
"FPS","JPN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",33.91765198
"FPS","MENA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",27.08466438
"FPS","RUS","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",0
"FPS","SA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",0
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",16.54162681
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",0
"FPS","KOR","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",19.67661722
"FPS","SSA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",0
"FPS","GBR","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",25.91948662
"FPS","USA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",186.0182999
"FPS","WEU","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",116.2326686
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Natural gas CCS","2048",556.2793219
"FPS","AUS","Power","GW","Capacity","Electricity generation","Nuclear","2048",0
"FPS","BRA","Power","GW","Capacity","Electricity generation","Nuclear","2048",2.152664573
"FPS","CAN","Power","GW","Capacity","Electricity generation","Nuclear","2048",10.8106626
"FPS","CHN","Power","GW","Capacity","Electricity generation","Nuclear","2048",132.0860296
"FPS","CSA","Power","GW","Capacity","Electricity generation","Nuclear","2048",2.487580426
"FPS","EEU","Power","GW","Capacity","Electricity generation","Nuclear","2048",13.09042576
"FPS","EURA","Power","GW","Capacity","Electricity generation","Nuclear","2048",8.798542835
"FPS","GCC","Power","GW","Capacity","Electricity generation","Nuclear","2048",0
"FPS","IND","Power","GW","Capacity","Electricity generation","Nuclear","2048",53.97936817
"FPS","IDN","Power","GW","Capacity","Electricity generation","Nuclear","2048",0
"FPS","JPN","Power","GW","Capacity","Electricity generation","Nuclear","2048",6.866593045
"FPS","MENA","Power","GW","Capacity","Electricity generation","Nuclear","2048",1.165862029
"FPS","RUS","Power","GW","Capacity","Electricity generation","Nuclear","2048",17.68758468
"FPS","SA","Power","GW","Capacity","Electricity generation","Nuclear","2048",1.319966633
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Nuclear","2048",1.693857272
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Nuclear","2048",3.004138908
"FPS","KOR","Power","GW","Capacity","Electricity generation","Nuclear","2048",18.04345588
"FPS","SSA","Power","GW","Capacity","Electricity generation","Nuclear","2048",0
"FPS","GBR","Power","GW","Capacity","Electricity generation","Nuclear","2048",7.659887366
"FPS","USA","Power","GW","Capacity","Electricity generation","Nuclear","2048",44.37029551
"FPS","WEU","Power","GW","Capacity","Electricity generation","Nuclear","2048",56.06262391
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Nuclear","2048",381.2795392
"FPS","AUS","Power","GW","Capacity","Electricity generation","Hydro","2048",3.83255605
"FPS","BRA","Power","GW","Capacity","Electricity generation","Hydro","2048",154.2614515
"FPS","CAN","Power","GW","Capacity","Electricity generation","Hydro","2048",77.81446577
"FPS","CHN","Power","GW","Capacity","Electricity generation","Hydro","2048",387.3550364
"FPS","CSA","Power","GW","Capacity","Electricity generation","Hydro","2048",115.6779607
"FPS","EEU","Power","GW","Capacity","Electricity generation","Hydro","2048",13.11008412
"FPS","EURA","Power","GW","Capacity","Electricity generation","Hydro","2048",26.0473981
"FPS","GCC","Power","GW","Capacity","Electricity generation","Hydro","2048",0
"FPS","IND","Power","GW","Capacity","Electricity generation","Hydro","2048",55.89408151
"FPS","IDN","Power","GW","Capacity","Electricity generation","Hydro","2048",8.25260083
"FPS","JPN","Power","GW","Capacity","Electricity generation","Hydro","2048",17.50441155
"FPS","MENA","Power","GW","Capacity","Electricity generation","Hydro","2048",76.53528424
"FPS","RUS","Power","GW","Capacity","Electricity generation","Hydro","2048",61.89208435
"FPS","SA","Power","GW","Capacity","Electricity generation","Hydro","2048",37.76216855
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Hydro","2048",1.381134055
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Hydro","2048",180.5118127
"FPS","KOR","Power","GW","Capacity","Electricity generation","Hydro","2048",0.789291341
"FPS","SSA","Power","GW","Capacity","Electricity generation","Hydro","2048",60.855086
"FPS","GBR","Power","GW","Capacity","Electricity generation","Hydro","2048",1.390122999
"FPS","USA","Power","GW","Capacity","Electricity generation","Hydro","2048",111.5665978
"FPS","WEU","Power","GW","Capacity","Electricity generation","Hydro","2048",132.5040324
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Hydro","2048",1524.937661
"FPS","AUS","Power","GW","Capacity","Electricity generation","Biomass","2048",5.127295923
"FPS","BRA","Power","GW","Capacity","Electricity generation","Biomass","2048",31.4217369
"FPS","CAN","Power","GW","Capacity","Electricity generation","Biomass","2048",10.26047791
"FPS","CHN","Power","GW","Capacity","Electricity generation","Biomass","2048",66.27496914
"FPS","CSA","Power","GW","Capacity","Electricity generation","Biomass","2048",24.91797886
"FPS","EEU","Power","GW","Capacity","Electricity generation","Biomass","2048",10.41341791
"FPS","EURA","Power","GW","Capacity","Electricity generation","Biomass","2048",1.993049058
"FPS","GCC","Power","GW","Capacity","Electricity generation","Biomass","2048",0.006952274
"FPS","IND","Power","GW","Capacity","Electricity generation","Biomass","2048",177.0954669
"FPS","IDN","Power","GW","Capacity","Electricity generation","Biomass","2048",24.74058413
"FPS","JPN","Power","GW","Capacity","Electricity generation","Biomass","2048",8.880302401
"FPS","MENA","Power","GW","Capacity","Electricity generation","Biomass","2048",5.9852425
"FPS","RUS","Power","GW","Capacity","Electricity generation","Biomass","2048",2.831265962
"FPS","SA","Power","GW","Capacity","Electricity generation","Biomass","2048",2.679930453
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Biomass","2048",3.350421826
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Biomass","2048",18.68936185
"FPS","KOR","Power","GW","Capacity","Electricity generation","Biomass","2048",4.311896762
"FPS","SSA","Power","GW","Capacity","Electricity generation","Biomass","2048",11.46563069
"FPS","GBR","Power","GW","Capacity","Electricity generation","Biomass","2048",11.22427455
"FPS","USA","Power","GW","Capacity","Electricity generation","Biomass","2048",38.75874624
"FPS","WEU","Power","GW","Capacity","Electricity generation","Biomass","2048",61.91704273
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Biomass","2048",522.3460449
"FPS","AUS","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.263487915
"FPS","BRA","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.502437301
"FPS","CAN","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.169890381
"FPS","CHN","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",19.7381391
"FPS","CSA","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",1.024847055
"FPS","EEU","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.402730759
"FPS","EURA","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",1.096055887
"FPS","GCC","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.659630902
"FPS","IND","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",7.145825887
"FPS","IDN","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",2.057873802
"FPS","JPN","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.360219654
"FPS","MENA","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",2.538122354
"FPS","RUS","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",1.086965756
"FPS","SA","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.870878084
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.526200021
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",2.749017852
"FPS","KOR","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.266482541
"FPS","SSA","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",1.355167131
"FPS","GBR","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",0.185309405
"FPS","USA","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",30.03905879
"FPS","WEU","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",26.47798614
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Biomass CCS","2048",99.51632671
"FPS","AUS","Power","GW","Capacity","Electricity generation","Solar","2048",74.43782717
"FPS","BRA","Power","GW","Capacity","Electricity generation","Solar","2048",57.08175663
"FPS","CAN","Power","GW","Capacity","Electricity generation","Solar","2048",93.27049894
"FPS","CHN","Power","GW","Capacity","Electricity generation","Solar","2048",3037.607459
"FPS","CSA","Power","GW","Capacity","Electricity generation","Solar","2048",416.0820343
"FPS","EEU","Power","GW","Capacity","Electricity generation","Solar","2048",112.7209277
"FPS","EURA","Power","GW","Capacity","Electricity generation","Solar","2048",172.8621721
"FPS","GCC","Power","GW","Capacity","Electricity generation","Solar","2048",309.1260919
"FPS","IND","Power","GW","Capacity","Electricity generation","Solar","2048",1372.988032
"FPS","IDN","Power","GW","Capacity","Electricity generation","Solar","2048",320.3668623
"FPS","JPN","Power","GW","Capacity","Electricity generation","Solar","2048",223.9729684
"FPS","MENA","Power","GW","Capacity","Electricity generation","Solar","2048",779.8334281
"FPS","RUS","Power","GW","Capacity","Electricity generation","Solar","2048",239.4428639
"FPS","SA","Power","GW","Capacity","Electricity generation","Solar","2048",322.8001809
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Solar","2048",123.4961755
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Solar","2048",363.8487818
"FPS","KOR","Power","GW","Capacity","Electricity generation","Solar","2048",98.50346417
"FPS","SSA","Power","GW","Capacity","Electricity generation","Solar","2048",543.2878616
"FPS","GBR","Power","GW","Capacity","Electricity generation","Solar","2048",59.77684967
"FPS","USA","Power","GW","Capacity","Electricity generation","Solar","2048",1525.840266
"FPS","WEU","Power","GW","Capacity","Electricity generation","Solar","2048",591.0060702
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Solar","2048",10838.35257
"FPS","AUS","Power","GW","Capacity","Electricity generation","Onshore wind","2048",33.64239339
